"","permno","date","bidlo","askhi","openprc","prc","vol"
"314",14593,2016-04-01,108.199996948242,110,108.779998779297,109.98999786377,25877180
"315",14593,2016-04-04,110.269996643066,112.190002441406,110.419998168945,111.120002746582,37356204
"316",14593,2016-04-05,109.419998168945,110.730003356934,109.51000213623,109.809997558594,26874194
"317",14593,2016-04-06,109.199996948242,110.980003356934,110.230003356934,110.959999084473,26404277
"318",14593,2016-04-07,108.121002197266,110.419998168945,109.949996948242,108.540000915527,31910679
"319",14593,2016-04-08,108.169998168945,109.769996643066,108.910003662109,108.660003662109,23581740
"320",14593,2016-04-11,108.830001831055,110.610000610352,108.970001220703,109.019996643066,29407518
"321",14593,2016-04-12,108.660003662109,110.5,109.339996337891,110.440002441406,27267325
"322",14593,2016-04-13,110.800003051758,112.339996337891,110.800003051758,112.040000915527,33257316
"323",14593,2016-04-14,111.330001831055,112.389999389648,111.620002746582,112.099998474121,25473923
"324",14593,2016-04-15,109.730003356934,112.300003051758,112.110000610352,109.849998474121,46982969
"325",14593,2016-04-18,106.940002441406,108.949996948242,108.889999389648,107.480003356934,61131661
"326",14593,2016-04-19,106.230003356934,108,107.879997253418,106.910003662109,32384879
"327",14593,2016-04-20,106.059997558594,108.089996337891,106.639999389648,107.129997253418,30611053
"328",14593,2016-04-21,105.519996643066,106.930000305176,106.930000305176,105.970001220703,31818552
"329",14593,2016-04-22,104.620002746582,106.480003356934,105.01000213623,105.680000305176,33683121
"330",14593,2016-04-25,104.51000213623,105.650001525879,105,105.080001831055,28032388
"331",14593,2016-04-26,103.910003662109,105.300003051758,103.910003662109,104.349998474121,55988165
"332",14593,2016-04-27,95.6800003051758,98.7099990844727,96,97.8199996948242,114602092
"333",14593,2016-04-28,94.25,97.879997253418,97.6100006103516,94.8300018310547,82242743
"334",14593,2016-04-29,92.5100021362305,94.7200012207031,93.9899978637695,93.7399978637695,68714435
"335",14593,2016-05-02,92.4000015258789,94.0800018310547,93.9649963378906,93.6399993896484,48160404
"336",14593,2016-05-03,93.6800003051758,95.7399978637695,94.1999969482422,95.1800003051758,56833777
"337",14593,2016-05-04,93.8199996948242,95.9000015258789,95.1999969482422,94.1900024414062,41026015
"338",14593,2016-05-05,92.6800003051758,94.0699996948242,94,93.2399978637695,35892546
"339",14593,2016-05-06,91.8499984741211,93.4499969482422,93.370002746582,92.7200012207031,43699936
"340",14593,2016-05-09,92.5899963378906,93.7699966430664,93,92.7900009155273,32936433
"341",14593,2016-05-10,92.1100006103516,93.5699996948242,93.3300018310547,93.4199981689453,33686836
"342",14593,2016-05-11,92.4599990844727,93.5699996948242,93.4800033569336,92.5100021362305,28719187
"343",14593,2016-05-12,89.4700012207031,92.7799987792969,92.7200012207031,90.3399963378906,76315140
"344",14593,2016-05-13,90,91.6699981689453,90,90.5199966430664,44392780
"345",14593,2016-05-16,91.6500015258789,94.3899993896484,92.3899993896484,93.879997253418,61259756
"346",14593,2016-05-17,93.0100021362305,94.6999969482422,94.5500030517578,93.4899978637695,46916989
"347",14593,2016-05-18,93.8899993896484,95.2099990844727,94.1600036621094,94.5599975585938,42073287
"348",14593,2016-05-19,93.5699996948242,94.6399993896484,94.6399993896484,94.1999969482422,30442100
"349",14593,2016-05-20,94.5199966430664,95.4300003051758,94.6399993896484,95.2200012207031,32026218
"350",14593,2016-05-23,95.6699981689453,97.1900024414062,95.870002746582,96.4300003051758,38018643
"351",14593,2016-05-24,96.8399963378906,98.0899963378906,97.2200012207031,97.9000015258789,35140174
"352",14593,2016-05-25,98.1100006103516,99.7399978637695,98.6699981689453,99.620002746582,38642306
"353",14593,2016-05-26,98.6399993896484,100.730003356934,99.6800003051758,100.410003662109,56327602
"354",14593,2016-05-27,99.245002746582,100.470001220703,99.4400024414062,100.349998474121,36595204
"355",14593,2016-05-31,98.8199996948242,100.400001525879,99.5999984741211,99.8600006103516,42307212
"356",14593,2016-06-01,98.3300018310547,99.5400009155273,99.0199966430664,98.4599990844727,29173287
"357",14593,2016-06-02,96.629997253418,97.8399963378906,97.5999984741211,97.7200012207031,40191600
"358",14593,2016-06-03,97.4499969482422,98.2699966430664,97.7900009155273,97.9199981689453,28504888
"359",14593,2016-06-06,97.5500030517578,101.889999389648,97.9899978637695,98.629997253418,23292306
"360",14593,2016-06-07,98.9599990844727,99.870002746582,99.25,99.0299987792969,22409450
"361",14593,2016-06-08,98.6800003051758,99.5599975585938,99.0199966430664,98.9400024414062,20848131
"362",14593,2016-06-09,98.4599990844727,99.9899978637695,98.5,99.6500015258789,26532148
"363",14593,2016-06-10,98.4800033569336,99.345703125,98.5299987792969,98.8300018310547,31714740
"364",14593,2016-06-13,97.0999984741211,99.120002746582,98.6900024414062,97.3399963378906,38063179
"365",14593,2016-06-14,96.75,98.4749984741211,97.3199996948242,97.4599990844727,31931944
"366",14593,2016-06-15,97.0299987792969,98.4100036621094,97.8199996948242,97.1399993896484,29445947
"367",14593,2016-06-16,96.0699996948242,97.75,96.4499969482422,97.5500030517578,31240816
"368",14593,2016-06-17,95.3000030517578,96.6500015258789,96.620002746582,95.3300018310547,61008499
"369",14593,2016-06-20,95.0299987792969,96.5699996948242,96,95.0999984741211,34411901
"370",14593,2016-06-21,94.6760025024414,96.3499984741211,94.9400024414062,95.9100036621094,35547058
"371",14593,2016-06-22,95.3499984741211,96.8899993896484,96.25,95.5500030517578,29709624
"372",14593,2016-06-23,95.25,96.2900009155273,95.9400024414062,96.0999984741211,32241424
"373",14593,2016-06-24,92.6500015258789,94.6549987792969,92.9100036621094,93.4000015258789,75211627
"374",14593,2016-06-27,91.5,93.0500030517578,93,92.0400009155273,46625252
"375",14593,2016-06-28,92.1399993896484,93.6600036621094,92.9000015258789,93.5899963378906,40449051
"376",14593,2016-06-29,93.629997253418,94.5500030517578,93.9700012207031,94.4000015258789,36531006
"377",14593,2016-06-30,94.3000030517578,95.7699966430664,94.4400024414062,95.5999984741211,35920357
"378",14593,2016-07-01,95.3300018310547,96.4649963378906,95.4899978637695,95.8899993896484,26008189
"379",14593,2016-07-05,94.4599990844727,95.4000015258789,95.3899993896484,94.9899978637695,27711130
"380",14593,2016-07-06,94.370002746582,95.6600036621094,94.5999984741211,95.5299987792969,30949090
"381",14593,2016-07-07,95.620002746582,96.5,95.6999969482422,95.9400024414062,25141808
"382",14593,2016-07-08,96.0500030517578,96.8899993896484,96.4899978637695,96.6800003051758,28912137
"383",14593,2016-07-11,96.7300033569336,97.6500015258789,96.75,96.9800033569336,23795245
"384",14593,2016-07-12,97.120002746582,97.6999969482422,97.1699981689453,97.4199981689453,24167463
"385",14593,2016-07-13,96.8399963378906,97.6699981689453,97.4100036621094,96.870002746582,25892171
"386",14593,2016-07-14,97.3199996948242,98.9899978637695,97.3899993896484,98.7900009155273,38918997
"387",14593,2016-07-15,98.5,99.3000030517578,98.9199981689453,98.7799987792969,30136990
"388",14593,2016-07-18,98.5999984741211,100.129997253418,98.6999969482422,99.8300018310547,36727967
"389",14593,2016-07-19,99.3399963378906,100,99.5599975585938,99.870002746582,23779807
"390",14593,2016-07-20,99.7350006103516,100.459999084473,100,99.9599990844727,26275968
"391",14593,2016-07-21,99.129997253418,101,99.8300018310547,99.4300003051758,32702028
"392",14593,2016-07-22,98.3099975585938,99.3000030517578,99.2600021362305,98.6600036621094,28313669
"393",14593,2016-07-25,96.9199981689453,98.8399963378906,98.25,97.3399963378906,40398921
"394",14593,2016-07-26,96.4199981689453,97.9700012207031,96.8199996948242,96.6699981689453,56239822
"395",14593,2016-07-27,102.75,104.349998474121,104.264999389648,102.949996948242,92344820
"396",14593,2016-07-28,102.819999694824,104.449996948242,102.830001831055,104.339996337891,39869839
"397",14593,2016-07-29,103.680000305176,104.550003051758,104.190002441406,104.209999084473,27734688
"398",14593,2016-08-01,104.410003662109,106.150001525879,104.410003662109,106.050003051758,38467871
"399",14593,2016-08-02,104,106.069999694824,106.050003051758,104.480003356934,34215997
"400",14593,2016-08-03,104.769996643066,105.839996337891,104.809997558594,105.790000915527,30202641
"401",14593,2016-08-04,105.279998779297,106,105.580001831055,105.870002746582,27483504
"402",14593,2016-08-05,106.180000305176,107.650001525879,106.269996643066,107.480003356934,41632402
"403",14593,2016-08-08,107.160003662109,108.370002746582,107.519996643066,108.370002746582,28037220
"404",14593,2016-08-09,108.01000213623,108.940002441406,108.230003356934,108.809997558594,26325204
"405",14593,2016-08-10,107.76000213623,108.900001525879,108.709999084473,108,24008505
"406",14593,2016-08-11,107.849998474121,108.930000305176,108.519996643066,107.930000305176,27484509
"407",14593,2016-08-12,107.779998779297,108.440002441406,107.779998779297,108.180000305176,18662535
"408",14593,2016-08-15,108.080001831055,109.540000915527,108.139999389648,109.480003356934,26118621
"409",14593,2016-08-16,109.209999084473,110.230003356934,109.629997253418,109.379997253418,33794448
"410",14593,2016-08-17,108.339996337891,109.370002746582,109.099998474121,109.220001220703,25357626
"411",14593,2016-08-18,109.019996643066,109.599998474121,109.230003356934,109.080001831055,21985403
"412",14593,2016-08-19,108.360000610352,109.690002441406,108.769996643066,109.360000610352,25368142
"413",14593,2016-08-22,107.849998474121,109.099998474121,108.860000610352,108.51000213623,25820230
"414",14593,2016-08-23,108.529998779297,109.319999694824,108.589996337891,108.849998474121,21257669
"415",14593,2016-08-24,107.680000305176,108.75,108.565002441406,108.029998779297,23675081
"416",14593,2016-08-25,106.680000305176,107.879997253418,107.389999389648,107.569999694824,25120248
"417",14593,2016-08-26,106.309997558594,107.949996948242,107.410003662109,106.940002441406,27766291
"418",14593,2016-08-29,106.290000915527,107.440002441406,106.620002746582,106.819999694824,24970300
"419",14593,2016-08-30,105.5,106.5,105.800003051758,106,24864530
"420",14593,2016-08-31,105.639999389648,106.569900512695,105.660003662109,106.099998474121,29662406
"421",14593,2016-09-01,105.620002746582,106.800003051758,106.139999389648,106.730003356934,26701669
"422",14593,2016-09-02,106.819999694824,108,107.699996948242,107.730003356934,26802450
"423",14593,2016-09-06,107.51000213623,108.300003051758,107.900001525879,107.699996948242,26880391
"424",14593,2016-09-07,107.069999694824,108.76000213623,107.830001831055,108.360000610352,42366642
"425",14593,2016-09-08,105.23999786377,107.269996643066,107.25,105.519996643066,53002026
"426",14593,2016-09-09,103.129997253418,105.720001220703,104.639999389648,103.129997253418,46559899
"427",14593,2016-09-12,102.529998779297,105.720001220703,102.650001525879,105.440002441406,45292771
"428",14593,2016-09-13,107.23999786377,108.790000915527,107.51000213623,107.949996948242,62176291
"429",14593,2016-09-14,108.599998474121,113.029998779297,108.730003356934,111.769996643066,112340320
"430",14593,2016-09-15,113.48999786377,115.730003356934,113.860000610352,115.569999694824,90613177
"431",14593,2016-09-16,114.040000915527,116.129997253418,115.120002746582,114.919998168945,79886911
"432",14593,2016-09-19,113.25,116.180000305176,115.190002441406,113.580001831055,47023046
"433",14593,2016-09-20,112.51000213623,114.120002746582,113.050003051758,113.569999694824,34513869
"434",14593,2016-09-21,112.44100189209,113.988998413086,113.849998474121,113.550003051758,36003185
"435",14593,2016-09-22,114,114.940002441406,114.349998474121,114.620002746582,31074409
"436",14593,2016-09-23,111.550003051758,114.790000915527,114.419998168945,112.709999084473,52481151
"437",14593,2016-09-26,111.550003051758,113.389999389648,111.639999389648,112.879997253418,29875658
"438",14593,2016-09-27,112.339996337891,113.180000305176,113,113.089996337891,24607412
"439",14593,2016-09-28,113.430000305176,114.639999389648,113.690002441406,113.949996948242,29641085
"440",14593,2016-09-29,111.800003051758,113.800003051758,113.160003662109,112.180000305176,35886990
"441",14593,2016-09-30,111.800003051758,113.370002746582,112.459999084473,113.050003051758,36379059
"442",14593,2016-10-03,112.279998779297,113.050003051758,112.709999084473,112.519996643066,21701760
"443",14593,2016-10-04,112.629997253418,114.309997558594,113.059997558594,113,29736835
"444",14593,2016-10-05,112.690002441406,113.660003662109,113.400001525879,113.050003051758,21453089
"445",14593,2016-10-06,113.129997253418,114.339996337891,113.699996948242,113.889999389648,28779313
"446",14593,2016-10-07,113.51000213623,114.559997558594,114.309997558594,114.059997558594,24359031
"447",14593,2016-10-10,114.720001220703,116.75,115.019996643066,116.050003051758,36235956
"448",14593,2016-10-11,116.199996948242,118.690002441406,117.699996948242,116.300003051758,65149203
"449",14593,2016-10-12,116.75,117.980003356934,117.349998474121,117.339996337891,37586787
"450",14593,2016-10-13,115.720001220703,117.440002441406,116.790000915527,116.980003356934,35203872
"451",14593,2016-10-14,117.129997253418,118.169998168945,117.879997253418,117.629997253418,35652191
"452",14593,2016-10-17,116.779998779297,117.839996337891,117.330001831055,117.550003051758,23624909
"453",14593,2016-10-18,117.449996948242,118.209999084473,118.180000305176,117.470001220703,24553478
"454",14593,2016-10-19,113.800003051758,117.76000213623,117.25,117.120002746582,20051741
"455",14593,2016-10-20,116.330001831055,117.379997253418,116.860000610352,117.059997558594,24125801
"456",14593,2016-10-21,116.279998779297,116.910003662109,116.809997558594,116.599998474121,23192665
"457",14593,2016-10-24,117,117.73999786377,117.099998474121,117.650001525879,23540502
"458",14593,2016-10-25,117.309997558594,118.360000610352,117.949996948242,118.25,48129470
"459",14593,2016-10-26,113.309997558594,115.699996948242,114.309997558594,115.589996337891,66134299
"460",14593,2016-10-27,114.099998474121,115.860000610352,115.389999389648,114.480003356934,34562060
"461",14593,2016-10-28,113.449996948242,115.209999084473,113.870002746582,113.720001220703,37861859
"462",14593,2016-10-31,113.199996948242,114.230003356934,113.650001525879,113.540000915527,26419398
"463",14593,2016-11-01,110.529998779297,113.769996643066,113.459999084473,111.48999786377,43831702
"464",14593,2016-11-02,111.230003356934,112.349998474121,111.400001525879,111.589996337891,28331709
"465",14593,2016-11-03,109.550003051758,111.459999084473,110.980003356934,109.830001831055,26982612
"466",14593,2016-11-04,108.110000610352,110.25,108.529998779297,108.839996337891,31136997
"467",14593,2016-11-07,109.459999084473,110.51000213623,110.080001831055,110.410003662109,32560000
"468",14593,2016-11-08,109.699996948242,111.720001220703,110.309997558594,111.059997558594,24254179
"469",14593,2016-11-09,108.050003051758,111.319999694824,109.879997253418,110.879997253418,59176369
"470",14593,2016-11-10,105.830001831055,111.089996337891,111.089996337891,107.790000915527,57135292
"471",14593,2016-11-11,106.550003051758,108.870002746582,107.120002746582,108.430000305176,34146547
"472",14593,2016-11-14,104.080001831055,107.80899810791,107.709999084473,105.709999084473,51175794
"473",14593,2016-11-15,106.159301757812,107.680000305176,106.569999694824,107.110000610352,32286985
"474",14593,2016-11-16,106.599998474121,110.230003356934,106.699996948242,109.98999786377,62154522
"475",14593,2016-11-17,108.830001831055,110.349998474121,109.809997558594,109.949996948242,27632003
"476",14593,2016-11-18,109.660003662109,110.540000915527,109.720001220703,110.059997558594,28428917
"477",14593,2016-11-21,110.01000213623,111.98999786377,110.120002746582,111.730003356934,29264787
"478",14593,2016-11-22,111.400001525879,112.419998168945,111.949996948242,111.800003051758,25965534
"479",14593,2016-11-23,110.330001831055,111.51000213623,111.360000610352,111.230003356934,27426394
"480",14593,2016-11-25,110.949996948242,111.870002746582,111.129997253418,111.790000915527,11475948
"481",14593,2016-11-28,111.389999389648,112.464996337891,111.430000305176,111.569999694824,27173993
"482",14593,2016-11-29,110.069999694824,112.029998779297,110.779998779297,111.459999084473,28528750
"483",14593,2016-11-30,110.269996643066,112.199996948242,111.599998474121,110.519996643066,36162258
"484",14593,2016-12-01,109.029998779297,110.940002441406,110.36499786377,109.48999786377,37086862
"485",14593,2016-12-02,108.849998474121,110.089996337891,109.169998168945,109.900001525879,26527997
"486",14593,2016-12-05,108.25,110.029998779297,110,109.110000610352,34324740
"487",14593,2016-12-06,109.190002441406,110.360000610352,109.5,109.949996948242,26195462
"488",14593,2016-12-07,109.160003662109,111.190002441406,109.26000213623,111.029998779297,29998773
"489",14593,2016-12-08,110.599998474121,112.430000305176,110.860000610352,112.120002746582,27168316
"490",14593,2016-12-09,112.309997558594,114.699996948242,112.309997558594,113.949996948242,34402627
"491",14593,2016-12-12,112.48999786377,115,113.290000915527,113.300003051758,26374494
"492",14593,2016-12-13,113.75,115.919998168945,113.839996337891,115.190002441406,43733811
"493",14593,2016-12-14,114.980003356934,116.199996948242,115.040000915527,115.190002441406,34031834
"494",14593,2016-12-15,115.230003356934,116.730003356934,115.379997253418,115.819999694824,46904738
"495",14593,2016-12-16,115.644996643066,116.5,116.470001220703,115.970001220703,44351140
"496",14593,2016-12-19,115.75,117.379997253418,115.800003051758,116.639999389648,28779423
"497",14593,2016-12-20,116.680000305176,117.5,116.73999786377,116.949996948242,21424965
"498",14593,2016-12-21,116.779998779297,117.400001525879,116.800003051758,117.059997558594,24286968
"499",14593,2016-12-22,115.639999389648,116.51000213623,116.349998474121,116.290000915527,26085863
"500",14593,2016-12-23,115.589996337891,116.519996643066,115.589996337891,116.519996643066,14249484
"501",14593,2016-12-27,116.48999786377,117.800003051758,116.519996643066,117.26000213623,18296855
"502",14593,2016-12-28,116.199996948242,118.0166015625,117.519996643066,116.76000213623,20905892
"503",14593,2016-12-29,116.400001525879,117.109497070312,116.449996948242,116.730003356934,15039519
"504",14593,2016-12-30,115.430000305176,117.199996948242,116.650001525879,115.819999694824,30588285
"505",14593,2017-01-03,114.76000213623,116.330001831055,115.800003051758,116.150001525879,28768565
"506",14593,2017-01-04,115.75,116.51000213623,115.849998474121,116.019996643066,21118116
"507",14593,2017-01-05,115.809997558594,116.864196777344,115.919998168945,116.610000610352,22193587
"508",14593,2017-01-06,116.470001220703,118.160003662109,116.779998779297,117.910003662109,31751900
"509",14593,2017-01-09,117.940002441406,119.430000305176,117.949996948242,118.98999786377,33561948
"510",14593,2017-01-10,118.300003051758,119.379997253418,118.769996643066,119.110000610352,24462705
"511",14593,2017-01-11,118.599998474121,119.930000305176,118.73999786377,119.75,27588593
"512",14593,2017-01-12,118.209999084473,119.300003051758,118.894996643066,119.25,27086220
"513",14593,2017-01-13,118.809997558594,119.620002746582,119.110000610352,119.040000915527,26111955
"514",14593,2017-01-17,118.220001220703,120.23999786377,118.339996337891,120,34441283
"515",14593,2017-01-18,119.709999084473,120.5,120,119.98999786377,23712961
"516",14593,2017-01-19,119.370002746582,120.089996337891,119.400001525879,119.779998779297,25597306
"517",14593,2017-01-20,119.734596252441,120.449996948242,120.449996948242,120,32617453
"518",14593,2017-01-23,119.769996643066,120.809997558594,120,120.080001831055,22050218
"519",14593,2017-01-24,119.5,120.099998474121,119.550003051758,119.970001220703,23211038
"520",14593,2017-01-25,120.279998779297,122.099998474121,120.419998168945,121.879997253418,32586863
"521",14593,2017-01-26,121.599998474121,122.440002441406,121.669998168945,121.940002441406,26337576
"522",14593,2017-01-27,121.599998474121,122.349998474121,122.139999389648,121.949996948242,20566114
"523",14593,2017-01-30,120.660003662109,121.629997253418,120.930000305176,121.629997253418,30379153
"524",14593,2017-01-31,120.620002746582,121.389999389648,121.150001525879,121.349998474121,49200993
"525",14593,2017-02-01,127.01000213623,130.490005493164,127.029998779297,128.75,111985591
"526",14593,2017-02-02,127.779998779297,129.389999389648,127.974998474121,128.529998779297,33794432
"527",14593,2017-02-03,128.160003662109,129.190002441406,128.309997558594,129.080001831055,24707301
"528",14593,2017-02-06,128.899993896484,130.5,129.130004882812,130.289993286133,27095924
"529",14593,2017-02-07,130.449996948242,132.089996337891,130.539993286133,131.529998779297,38183916
"530",14593,2017-02-08,131.220001220703,132.220001220703,131.350006103516,132.039993286133,23863263
"531",14593,2017-02-09,131.119995117188,132.445007324219,131.649993896484,132.419998168945,28349959
"532",14593,2017-02-10,132.050003051758,132.940002441406,132.460006713867,132.119995117188,20066343
"533",14593,2017-02-13,132.75,133.820007324219,133.080001831055,133.289993286133,23035671
"534",14593,2017-02-14,133.25,135.089996337891,133.470001220703,135.020004272461,33311248
"535",14593,2017-02-15,134.619995117188,136.270004272461,135.520004272461,135.509994506836,35623100
"536",14593,2017-02-16,134.839797973633,135.899993896484,135.669998168945,135.345001220703,22575255
"537",14593,2017-02-17,135.100006103516,135.830001831055,135.100006103516,135.720001220703,22198233
"538",14593,2017-02-21,135.979995727539,136.75,136.229995727539,136.699996948242,24518806
"539",14593,2017-02-22,136.110000610352,137.119995117188,136.429992675781,137.110000610352,20836934
"540",14593,2017-02-23,136.300003051758,137.479995727539,137.380004882812,136.529998779297,20788186
"541",14593,2017-02-24,135.279998779297,136.660003662109,135.910003662109,136.660003662109,21827185
"542",14593,2017-02-27,136.279998779297,137.434997558594,137.139999389648,136.929992675781,20258076
"543",14593,2017-02-28,136.699996948242,137.434997558594,137.080001831055,136.990005493164,23482948
"544",14593,2017-03-01,137.595001220703,140.149993896484,137.889999389648,139.789993286133,36444585
"545",14593,2017-03-02,138.759994506836,140.278594970703,140,138.960006713867,26215285
"546",14593,2017-03-03,138.589996337891,139.830001831055,138.779998779297,139.779998779297,21571121
"547",14593,2017-03-06,138.595901489258,139.770004272461,139.365005493164,139.339996337891,21880044
"548",14593,2017-03-07,138.789993286133,139.979995727539,139.059997558594,139.520004272461,17446298
"549",14593,2017-03-08,138.820007324219,139.800003051758,138.949996948242,139,18707256
"550",14593,2017-03-09,137.050003051758,138.789993286133,138.740005493164,138.679992675781,22155904
"551",14593,2017-03-10,138.639999389648,139.35710144043,139.25,139.139999389648,19612801
"552",14593,2017-03-13,138.820007324219,139.429992675781,138.850006103516,139.199996948242,17421717
"553",14593,2017-03-14,138.839996337891,139.649993896484,139.300003051758,138.990005493164,15317315
"554",14593,2017-03-15,139.024993896484,140.750106811523,139.410003662109,140.460006713867,25741774
"555",14593,2017-03-16,140.259994506836,141.020004272461,140.720001220703,140.690002441406,19231998
"556",14593,2017-03-17,139.889999389648,141,141,139.990005493164,43886952
"557",14593,2017-03-20,140.229995727539,141.5,140.399993896484,141.460006713867,21542057
"558",14593,2017-03-21,139.729995727539,142.800003051758,142.110000610352,139.839996337891,39530574
"559",14593,2017-03-22,139.759994506836,141.600006103516,139.845001220703,141.419998168945,25863896
"560",14593,2017-03-23,140.610000610352,141.584396362305,141.259994506836,140.919998168945,20346301
"561",14593,2017-03-24,140.350006103516,141.740005493164,141.5,140.639999389648,22395573
"562",14593,2017-03-27,138.619995117188,141.220001220703,139.389999389648,140.880004882812,23638982
"563",14593,2017-03-28,140.619995117188,144.039993286133,140.910003662109,143.800003051758,33514805
"564",14593,2017-03-29,143.190002441406,144.490005493164,143.679992675781,144.119995117188,29189955
"565",14593,2017-03-30,143.5,144.5,144.190002441406,143.929992675781,21207454
"566",14593,2017-03-31,143.009994506836,144.270004272461,143.720001220703,143.660003662109,19661701
"567",14593,2017-04-03,143.050003051758,144.119995117188,143.710006713867,143.699996948242,19988614
"568",14593,2017-04-04,143.169998168945,144.889999389648,143.25,144.770004272461,19937004
"569",14593,2017-04-05,143.809997558594,145.460006713867,144.220001220703,144.020004272461,27717854
"570",14593,2017-04-06,143.449996948242,144.520004272461,144.289993286133,143.660003662109,21149034
"571",14593,2017-04-07,143.270004272461,144.179992675781,143.729995727539,143.339996337891,16672198
"572",14593,2017-04-10,142.899993896484,143.879196166992,143.600006103516,143.169998168945,18933497
"573",14593,2017-04-11,140.059997558594,143.350006103516,142.940002441406,141.630004882812,30879487
"574",14593,2017-04-12,141.009994506836,142.149993896484,141.600006103516,141.800003051758,20350000
"575",14593,2017-04-13,141.050003051758,142.380004882812,141.910003662109,141.050003051758,17822875
"576",14593,2017-04-17,140.869995117188,141.880004882812,141.479995727539,141.830001831055,16582294
"577",14593,2017-04-18,141.110000610352,142.039993286133,141.410003662109,141.199996948242,14697694
"578",14593,2017-04-19,140.449996948242,142,141.880004882812,140.679992675781,17328375
"579",14593,2017-04-20,141.160003662109,142.919998168945,141.220001220703,142.440002441406,23319562
"580",14593,2017-04-21,141.850006103516,142.679992675781,142.440002441406,142.270004272461,17327928
"581",14593,2017-04-24,143.179992675781,143.949996948242,143.5,143.639999389648,17134333
"582",14593,2017-04-25,143.869995117188,144.899993896484,143.910003662109,144.529998779297,18871501
"583",14593,2017-04-26,143.376205444336,144.600006103516,144.470001220703,143.679992675781,20041241
"584",14593,2017-04-27,143.309997558594,144.160003662109,143.923004150391,143.789993286133,14246347
"585",14593,2017-04-28,143.270004272461,144.300003051758,144.089996337891,143.649993896484,21456358
"586",14593,2017-05-01,144.960006713867,147.199996948242,145.100006103516,146.580001831055,33603858
"587",14593,2017-05-02,146.839996337891,148.089996337891,147.539993286133,147.509994506836,45352199
"588",14593,2017-05-03,144.270004272461,147.490005493164,145.589996337891,147.059997558594,46997034
"589",14593,2017-05-04,145.809997558594,147.139999389648,146.520004272461,146.529998779297,23371872
"590",14593,2017-05-05,146.759994506836,148.979995727539,146.759994506836,148.960006713867,27354125
"591",14593,2017-05-08,149.029998779297,153.699996948242,149.029998779297,153.009994506836,48752472
"592",14593,2017-05-09,153.449996948242,154.880004882812,153.869995117188,153.990005493164,39130508
"593",14593,2017-05-10,152.110000610352,153.940002441406,153.630004882812,153.259994506836,25805692
"594",14593,2017-05-11,152.309997558594,154.070007324219,152.449996948242,153.949996948242,27255058
"595",14593,2017-05-12,154.669998168945,156.419998168945,154.699996948242,156.100006103516,32527017
"596",14593,2017-05-15,155.050003051758,156.649993896484,156.009994506836,155.699996948242,26009719
"597",14593,2017-05-16,154.720001220703,156.059997558594,155.940002441406,155.470001220703,20051023
"598",14593,2017-05-17,149.710006713867,154.570007324219,153.600006103516,150.25,50786178
"599",14593,2017-05-18,151.130004882812,153.339996337891,151.270004272461,152.539993286133,33568215
"600",14593,2017-05-19,152.630004882812,153.979995727539,153.380004882812,153.059997558594,26960791
"601",14593,2017-05-22,152.910003662109,154.580001831055,154,153.990005493164,22966447
"602",14593,2017-05-23,153.309997558594,154.899993896484,154.899993896484,153.800003051758,20020271
"603",14593,2017-05-24,152.669998168945,154.169998168945,153.839996337891,153.339996337891,19219154
"604",14593,2017-05-25,153.029998779297,154.350006103516,153.729995727539,153.869995117188,19258674
"605",14593,2017-05-26,153.309997558594,154.240005493164,154,153.610000610352,21927637
"606",14593,2017-05-30,153.330001831055,154.429992675781,153.419998168945,153.669998168945,20126951
"607",14593,2017-05-31,152.380004882812,154.169998168945,153.970001220703,152.759994506836,24516956
"608",14593,2017-06-01,152.220001220703,153.330001831055,153.169998168945,153.179992675781,16404345
"609",14593,2017-06-02,152.889999389648,155.449996948242,153.580001831055,155.449996948242,27770715
"610",14593,2017-06-05,153.460006713867,154.449996948242,154.339996337891,153.929992675781,25331722
"611",14593,2017-06-06,153.779998779297,155.809997558594,153.899993896484,154.449996948242,26624956
"612",14593,2017-06-07,154.479995727539,155.979995727539,155.020004272461,155.369995117188,21069665
"613",14593,2017-06-08,154.399993896484,155.539993286133,155.25,154.990005493164,21250808
"614",14593,2017-06-09,146.020004272461,155.190002441406,155.190002441406,148.979995727539,64882785
"615",14593,2017-06-12,142.509994506836,146.089996337891,145.740005493164,145.419998168945,72309586
"616",14593,2017-06-13,145.149993896484,147.449996948242,147.160003662109,146.589996337891,34165445
"617",14593,2017-06-14,143.839996337891,147.5,147.5,145.160003662109,31531632
"618",14593,2017-06-15,142.210006713867,144.479797363281,143.320007324219,144.289993286133,32165458
"619",14593,2017-06-16,142.199996948242,144.5,143.779998779297,142.270004272461,50861175
"620",14593,2017-06-19,143.660003662109,146.740005493164,143.660003662109,146.339996337891,32541429
"621",14593,2017-06-20,144.940002441406,146.869995117188,146.869995117188,145.009994506836,24900069
"622",14593,2017-06-21,144.610000610352,146.069305419922,145.520004272461,145.869995117188,21265851
"623",14593,2017-06-22,145.119903564453,146.699996948242,145.770004272461,145.630004882812,19124294
"624",14593,2017-06-23,145.110000610352,147.160003662109,145.130004882812,146.279998779297,35450889
"625",14593,2017-06-26,145.380004882812,148.279998779297,147.169998168945,145.820007324219,25693361
"626",14593,2017-06-27,143.619995117188,146.160003662109,145.009994506836,143.729995727539,24761908
